location_name,category,country_code
Jainsons Elctronics,Electronics Stores,IN
Digital Xpres Min,Electronics Stores,IN
Snapdeel Store,Electronics Stores,IN
FLipkart Smtore,Electronics Stores,IN
Indiatronix,Electronics Stores,IN
Bose Store,Electronics Stores,IN
eZONe,Electronics Stores,IN
Adhishwar Electr World,Electronics Stores,IN
Oober Pad,Electronics Stores,IN
Morely Electronics,Electronics Stores,IN
Next Retails,Electronics Stores,IN
Degitek Electronics,Electronics Stores,IN
BITFROST COMPUTERS Sdn Bhd,Electronics Stores,MY
Jaringan Cempaka Sdn B,Electronics Stores,MY
sen heng electrik,Electronics Stores,MY
hafizhamid eletrikal,Electronics Stores,MY
Tech4u Elektronik,Electronics Stores,MY
Maket Selatan,Electronics Stores,MY
Alam elektrik,Electronics Stores,MY
Mega Mart-Techno,Electronics Stores,MY
RealWay Electronics,Electronics Stores,MY
Wan Elektrikal,Electronics Stores,MY
Ace Hardware Malaysia,Electronics Stores,MY
i-Stro Center,Electronics Stores,MY
Hup Lee elektrikl,Electronics Stores,MY
i-Pencil Cellular Center,Electronics Stores,MY
Digiphone,Electronics Stores,MY
Samsung Malaysia Electronics,Electronics Stores,MY
elektronik maha bhd,Electronics Stores,MY
Sony Centre,Electronics Stores,MY
tang broter eletric,Electronics Stores,MY
Harvey Norman Malaysia,Electronics Stores,MY
CG Computers Sdn Bhd,Electronics Stores,MY
Xiaomi Store,Electronics Stores,MY
Jelita Electronik,Electronics Stores,MY
Sonix Electronix,Electronics Stores,MY
"hpshop kulim,new kampon",Electronics Stores,MY
TechWorld Bandar Melaka,Electronics Stores,MY
Hp star KB centre,Electronics Stores,MY
Isetan Malaysia,Electronics Stores,MY
Aeon Alliance (Bukit Baru),Electronics Stores,MY
Square Point elektronik shop,Electronics Stores,MY
Abensonn,Electronics Stores,PH
Abenson Las Pinas,Electronics Stores,PH
Sm Appliance Center,Electronics Stores,PH
Onsemi Conductor,Electronics Stores,PH
SILICON VALLEY,Electronics Stores,PH
Aotomation security inc.,Electronics Stores,PH
RadioShack Clark,Electronics Stores,PH
Electroworld Megamall,Electronics Stores,PH
Fix iT,Electronics Stores,PH
The Wireless Center Quiapo,Electronics Stores,PH
Comlink Margate,Electronics Stores,PH
Octagon Computer Mandaue,Electronics Stores,PH
Fukuda Electronics Valenzuela,Electronics Stores,PH
Trends n' Deals Legarda,Electronics Stores,PH
Xtreme Magic Shing Davao,Electronics Stores,PH
Enigma Technologies Hagonoy,Electronics Stores,PH
Yokman auto electric supply,Electronics Stores,PH
Motolite Battery Gabas,Electronics Stores,PH
"Mega Cellular Network, MOA",Electronics Stores,PH
Wilcon Depot Bulacan,Electronics Stores,PH
Ansons Cash-Carry,Electronics Stores,PH
"Emcor, Kidapawan",Electronics Stores,PH
Idealmodes Solution Zamboanga,Electronics Stores,PH
"Jumbo Electronics, BGC",Electronics Stores,PH
"BigBenta Store, Batangas",Electronics Stores,PH
"Centro Elctronics, Iloilo",Electronics Stores,PH
"Blibli Store, Baguio",Electronics Stores,PH
Quick Electronics La Trinidad,Electronics Stores,PH
"Banbros, Cebu",Electronics Stores,PH
"HandyMan Do it Best, Pasig",Electronics Stores,PH
Chalenger (Tampinies),Electronics Stores,SG
Valor Electronics PTE LTD,Electronics Stores,SG
Best Danki,Electronics Stores,SG
Courts (Orchart Rd),Electronics Stores,SG
Parius Electric,Electronics Stores,SG
Harvy Norman,Electronics Stores,SG
M1shop Nex,Electronics Stores,SG
Sony Galleria,Electronics Stores,SG
Philips Elecktronikcs,Electronics Stores,SG
Apple Store @ Marina Bay Sand,Electronics Stores,SG
Jaben Headfi,Electronics Stores,SG
Steriocomm bukit batok,Electronics Stores,SG
Gain Ctyy,Electronics Stores,SG
Admiral Electrik Pte. Lmt.,Electronics Stores,SG
Aibifone Mobile & Accessories,Electronics Stores,SG
ConnectIT at TAK,Electronics Stores,SG
Digi-Sound Hearing Care Centre,Electronics Stores,SG
HAKO @ Amk Hub,Electronics Stores,SG
BOSE @Plaza Singapura,Electronics Stores,SG
DBS Electronics,Electronics Stores,SG
LG Electronics Singapore,Electronics Stores,SG
Funan Digital Lifel Mall,Electronics Stores,SG
Mohamed Mustafa & Sadiq,Electronics Stores,SG
PariSilk,Electronics Stores,SG
Penasonic,Electronics Stores,SG
Qisahn,Electronics Stores,SG
Samsung Experience Shop,Electronics Stores,SG
Treyo Asia P.A Te LTD,Electronics Stores,SG
West4Gadgets,Electronics Stores,SG
Xtreme Solution,Electronics Stores,SG
BestBuy,Electronics Stores,US
Best Buy Burbank,Electronics Stores,US
olp Radioshack,Electronics Stores,US
B&H Photo Video,Electronics Stores,US
B and H,Electronics Stores,US
Abt Electonics,Electronics Stores,US
Appl Electronics Palmer,Electronics Stores,US
Apple Store Mahattan,Electronics Stores,US
Staples Offce supplies,Electronics Stores,US
Stapl in New York,Electronics Stores,US
Adorama Camra Store,Electronics Stores,US
Walmart,Electronics Stores,US
Walmarts Supercenter,Electronics Stores,US
CostCo Corpus Cristi,Electronics Stores,US
Cstco Electronics,Electronics Stores,US
Target Superstor,Electronics Stores,US
Target Electronics,Electronics Stores,US
Aarons Coronado Center,Electronics Stores,US
Aaron's Electronics,Electronics Stores,US
Rent-A-Center electronics,Electronics Stores,US
Rent Cnter,Electronics Stores,US
GameStop Gaming store,Electronics Stores,US
Gamestop Sansome St,Electronics Stores,US
Fry's Elecronics,Electronics Stores,US
Fr's Home Electronics,Electronics Stores,US
Micro Cnter computers and electronics,Electronics Stores,US
MicroCentre Denver,Electronics Stores,US
Newegg Electronics,Electronics Stores,US
New egg.com,Electronics Stores,US
Sams Club Eletronic,Electronics Stores,US
Sekolah Dasar Negeri 3 Pamulang,Elementary Schools,ID
Sekolah Dasar Negeri 5 Semarang,Elementary Schools,ID
Sekolah Das Darussalam,Elementary Schools,ID
SDN Cikarang Pusat 3,Elementary Schools,ID
SD Negeri Menteng 01,Elementary Schools,ID
SDN 2 Purwokerto,Elementary Schools,ID
SDN Sudirman Bekasi,Elementary Schools,ID
SDN Meruya 4,Elementary Schools,ID
SD abcxyz 123,Elementary Schools,ID
SD NU Al Khoeriyah,Elementary Schools,ID
Muhammadiyah 6 Elite ,Elementary Schools,ID
SD Islam TBS Kediri,Elementary Schools,ID
Tk Aisyiyah Bustanul Athfal,Elementary Schools,ID
SDN Dinoyo 1 Malang,Elementary Schools,ID
SD Swasta Kasih Bunda,Elementary Schools,ID
SDN Sidosermo 1 Surabaya,Elementary Schools,ID
SD Katolik Santo Yosef,Elementary Schools,ID
Sdn Rekedungdaelem 2,Elementary Schools,ID
SD Muhammadiyah Karangkajen,Elementary Schools,ID
SD Islam Al Azhar 2,Elementary Schools,ID
SDN Karanglo 1,Elementary Schools,ID
SD Internasional Paramadina,Elementary Schools,ID
SEKOLAH DASAR NEGERI TUTUR III,Elementary Schools,ID
Sdn SUrabaYi SelAtan 3,Elementary Schools,ID
SD It Pena Bangsa,Elementary Schools,ID
SD kristen tri tunggal,Elementary Schools,ID
SDN rasdi melow,Elementary Schools,ID
Sekolah Dasar Al fasiha,Elementary Schools,ID
SDN kedang Kayang,Elementary Schools,ID
UPTD SDN LABANG 2,Elementary Schools,ID
Bal Vidya Mandir School,Elementary Schools,IN
Sadhnna Englsih School,Elementary Schools,IN
MPPS Boyan Guda,Elementary Schools,IN
Vidhya Niketan Shule,Elementary Schools,IN
Shishu Vatika Prathomik vidyalaya,Elementary Schools,IN
Saint Joseph's elemntary schol,Elementary Schools,IN
Kendriya Vidyalay Coimbatere,Elementary Schools,IN
DAV Publc Skool Ludhiana,Elementary Schools,IN
Bhartiya Vidya Bhavan Benglore,Elementary Schools,IN
Vidya Niketaan Schl Bangalore,Elementary Schools,IN
St. Xavier's Primari Schol,Elementary Schools,IN
Mount Carmel Sch Delhi,Elementary Schools,IN
Bhartiya Shiksha Sadan Gurgaon,Elementary Schools,IN
Sunshine Elementry Sckul,Elementary Schools,IN
Kendrava Vidyalaya Mumbai,Elementary Schools,IN
City Montessori Scool Lucknow,Elementary Schools,IN
VIBGYOR High schools Pune,Elementary Schools,IN
Ryan International Skul Delhi,Elementary Schools,IN
Shri Ram schol Mumbai,Elementary Schools,IN
Delhi Private Schl Bangalore,Elementary Schools,IN
Kumarans Children's Home Banglore,Elementary Schools,IN
DAV Pub Skl Delhi,Elementary Schools,IN
Mithila Public Shool Bihar,Elementary Schools,IN
Shishukunj Interntional School Indore,Elementary Schools,IN
Delhi Publik Schl Pune,Elementary Schools,IN
Vibgyor High Sckul Mumbai,Elementary Schools,IN
St. George's Grammar Skol Hyderabad,Elementary Schools,IN
Kendriya Vidyalaya Bangalore,Elementary Schools,IN
Brighton International School Raipur,Elementary Schools,IN
Children Academy Mumabi,Elementary Schools,IN
Sekolah Rendah Islam Ubudiyah,Elementary Schools,MY
Taska dan Tadica Juara Junior Pintar,Elementary Schools,MY
SJKC Kung Min,Elementary Schools,MY
Little Master Junior School,Elementary Schools,MY
Sekolah Kafa Integrasi Al-Abidin,Elementary Schools,MY
sekolah Rndah Jalan Sultan Abdul Samar,Elementary Schools,MY
Sekolah Kebangsaan Taman Sierra,Elementary Schools,MY
Sekolah Jenis Kebangsaan (C) Sri Sin Sin,Elementary Schools,MY
Taska dan Tadika Kemas,Elementary Schools,MY
Sekolah Kebangsa Beng Teckk,Elementary Schools,MY
Sekolah Jenis Kebnagsaan Cina Selangor,Elementary Schools,MY
Little Learner's Playhouse,Elementary Schools,MY
Famous Brain Kid's Academy,Elementary Schools,MY
Sekolahh Renah Islam Saffaniah,Elementary Schools,MY
Tadika Si Comel,Elementary Schools,MY
Sekolah Kebangsaan (Perempuan) Methodist,Elementary Schools,MY
Tadika Tmn Seri Sampar,Elementary Schools,MY
sekolah Kebangsan Jln Bellamy,Elementary Schools,MY
Famous Brin Kid's Academy,Elementary Schools,MY
SJKC Chung Hua No.2,Elementary Schools,MY
Sjkc Kgn Min,Elementary Schools,MY
Sekolh Kebangsaan Bangsar,Elementary Schools,MY
Sekolah Klafa Integrasi Al-Mumtaz,Elementary Schools,MY
Sekolah Renda Sk Kg Baru,Elementary Schools,MY
Tadika Kemas Kg Jawa Klang,Elementary Schools,MY
Tadika Rian Siri Bestari,Elementary Schools,MY
Sekolah Jenis Kebangsaan Cina Yun Lai,Elementary Schools,MY
Sekolah Kebangasan Jln Semarak,Elementary Schools,MY
Taska dan Tadika Seri Pintar,Elementary Schools,MY
SJK (C) Chung Hwa Puchong 2,Elementary Schools,MY
Marikina Elementary School,Elementary Schools,PH
Saint Therese Elem Sch,Elementary Schools,PH
St. Ignatious Elemntary,Elementary Schools,PH
Paco Elem School,Elementary Schools,PH
Thoms Claudio Elmentary,Elementary Schools,PH
Rizal Elemenatry,Elementary Schools,PH
Carmona Elementary Shcool,Elementary Schools,PH
Jose Rizal Elem Sc.,Elementary Schools,PH
Rajah Solaiman Science Elemntry School,Elementary Schools,PH
Fort Bonifacio Elementary,Elementary Schools,PH
San Isidro Elemetary School,Elementary Schools,PH
Las Pinas Elementary,Elementary Schools,PH
Olongapo City Central School,Elementary Schools,PH
Cembo Central Mid School,Elementary Schools,PH
Pio Del Pilar Elemntary School,Elementary Schools,PH
Saint Scholastica Elemen School,Elementary Schools,PH
Pamplona Elementary Scool,Elementary Schools,PH
Diliman Elementary Schl,Elementary Schools,PH
Pantaleon del Rosario Elem School,Elementary Schools,PH
Daniel Comandante Elementary,Elementary Schools,PH
Valenzuela Elementary Schol,Elementary Schools,PH
Holy Family Elementary,Elementary Schools,PH
Baguio City Elemetary School,Elementary Schools,PH
EDL Memdoza School,Elementary Schools,PH
San Vicente Elementary,Elementary Schools,PH
Santa Ana Elemantary Schl,Elementary Schools,PH
Sampaloc Central Elem School,Elementary Schools,PH
Taytay elementary School,Elementary Schools,PH
St. Tomas S Central School,Elementary Schools,PH
Binan Elementary School,Elementary Schools,PH
My First Skool,Elementary Schools,SG
Myy F1rst Skool,Elementary Schools,SG
MFS kool,Elementary Schools,SG
SDM Childcare Centre,Elementary Schools,SG
S D M Childcare,Elementary Schools,SG
Unite Squire Kinder Schuil,Elementary Schools,SG
SDM Childcare Centere,Elementary Schools,SG
Learning Adventure Preschool,Elementary Schools,SG
Learning Advnture Prechool,Elementary Schools,SG
Learng Adventure Preskol,Elementary Schools,SG
Ideal Kidz,Elementary Schools,SG
Ideal Kidzz,Elementary Schools,SG
Idea Kids,Elementary Schools,SG
Little Moppets,Elementary Schools,SG
Lil' Moppets,Elementary Schools,SG
Ltl Moppet,Elementary Schools,SG
School House By The Bay,Elementary Schools,SG
Sch House By The Bay,Elementary Schools,SG
School Houz By the Bay,Elementary Schools,SG
Singapore Kids Academy,Elementary Schools,SG
Sg Kids Academy,Elementary Schools,SG
Sinkapore Kidz Academy,Elementary Schools,SG
Enchanted Forest Kindergarten,Elementary Schools,SG
Enchtd Forezt Kindergartn,Elementary Schools,SG
Enchanted Forst Kinder Garten,Elementary Schools,SG
My Junior School,Elementary Schools,SG
My Junor Schul,Elementary Schools,SG
My Jr. School,Elementary Schools,SG
The Little Skool House,Elementary Schools,SG
The Lil' Skl House,Elementary Schools,SG
Politeknik Manufaktur Astra,Engineering Schools,ID
Sekolah Tinggi Teknik Surabaya (STTS),Engineering Schools,ID
Universitas Mercu Buana,Engineering Schools,ID
Institut Teknologi Sepuluh Nopmber (ITS),Engineering Schools,ID
Institut Teknik Negri Bandung (ITB),Engineering Schools,ID
Univrsitas Trisakti,Engineering Schools,ID
Universitas Islam Indonesia,Engineering Schools,ID
Institut Teknologi Sumatera (Itera),Engineering Schools,ID
Politeknik Mesin Industri,Engineering Schools,ID
Universitas Bina Nusantara,Engineering Schools,ID
Universitas Gajah Mada,Engineering Schools,ID
Institute Teknologi Medan,Engineering Schools,ID
Politeknik Manufaktur Bandung,Engineering Schools,ID
Institut Sains dan Teknologi Nasional,Engineering Schools,ID
Instritut Pertanian Bogor,Engineering Schools,ID
SMK Negeri 2 Surakarta,Engineering Schools,ID
unversitas Diponegoro,Engineering Schools,ID
Universitas Pendidikan Indonesia,Engineering Schools,ID
Institut Teknologi Kalimantan,Engineering Schools,ID
Universitas Negeri Malang,Engineering Schools,ID
SMK Teknik Mesin Makassar,Engineering Schools,ID
Universitas Indonesia,Engineering Schools,ID
Universitas Pelita Harapan,Engineering Schools,ID
Institute Teknologi Adhi Tama Surabaya,Engineering Schools,ID
Universitas Riau,Engineering Schools,ID
Unversitas Jember,Engineering Schools,ID
Institut Teknologi dan Bisnis Kalimantan,Engineering Schools,ID
Politeknik Negeri Bandung,Engineering Schools,ID
SMKN 1 Yogyakarta,Engineering Schools,ID
Unviersitas Airlangga,Engineering Schools,ID
IIT Bombay,Engineering Schools,IN
IITK (Indian Institute of Tech Kanpur),Engineering Schools,IN
"National Institute of Technology, Tiruchirappalli",Engineering Schools,IN
Nationl Institute Technology Warangal,Engineering Schools,IN
"BITS Pilani, Goa Campus",Engineering Schools,IN
"Institute of technology, Bhubaneswar",Engineering Schools,IN
"IIIT Hyd (International Institute of Information Technology, Hyderabad)",Engineering Schools,IN
"Anna Unversity, Chennai",Engineering Schools,IN
Amerter Instut of Technology,Engineering Schools,IN
"Netaji Subhas Institute of Technlogy, Delhi",Engineering Schools,IN
"IIT Madras, Chennai",Engineering Schools,IN
Delhi Technical University,Engineering Schools,IN
"Birla Institute of Technology, Ranchi",Engineering Schools,IN
Thaper Institute Technology Patiala,Engineering Schools,IN
"PSG institute of Technology, Coimbatore",Engineering Schools,IN
"PDPM Indian Inst of IT Design and Manufctrng, Jabalpur",Engineering Schools,IN
"Vellore Insitute of technology, Vellore",Engineering Schools,IN
"BIT Sndhri (Birsa Institute of tech, Sindri)",Engineering Schools,IN
"SRM Institute of science and Technology, Chennai",Engineering Schools,IN
Dhirubhai Ambani Instit of Infomation and Communication Tech,Engineering Schools,IN
Punjab Engineering College,Engineering Schools,IN
"Motilal Nehru Natonal Institute of Tech, Allahabad",Engineering Schools,IN
NIT Rourkela,Engineering Schools,IN
"Manipal Institt of Technology, Manipal",Engineering Schools,IN
"R V College of Engineering, Bangalore",Engineering Schools,IN
"Zakir Husain College of Engnrng and Tech, Aligarh",Engineering Schools,IN
"Indian Instit of Engineering Science and Tech, Shibpur",Engineering Schools,IN
"Visvesvaraya National Ititute of Technical, Nagpur",Engineering Schools,IN
Cochin University of Scince and Technical,Engineering Schools,IN
IIT Guahati,Engineering Schools,IN
Universiti Teknologi Malaysia,Engineering Schools,MY
Universiti Teknologi PETRONAS,Engineering Schools,MY
Universiti Pertahanan Nasional,Engineering Schools,MY
Universiti Malaysia Pahang,Engineering Schools,MY
Universiti Kuala Lumpur,Engineering Schools,MY
Universiti Teknologi MARA,Engineering Schools,MY
Universiti Tunku Abdul Rahman,Engineering Schools,MY
Politeknik Premier Johor Bahru,Engineering Schools,MY
Kolej Universiti TATI,Engineering Schools,MY
Kolej TAFE Seremban,Engineering Schools,MY
Kolej POLY-Tech MARA,Engineering Schools,MY
Universiti Malaysia Perlis,Engineering Schools,MY
Swansea University Malaysia,Engineering Schools,MY
Universiti Tenaga Nasional,Engineering Schools,MY
Univ Teknologi Melaka,Engineering Schools,MY
KICT IIUM,Engineering Schools,MY
Kolej Profesional MARA,Engineering Schools,MY
UTM Skudai,Engineering Schools,MY
Universiti Sains Malysia,Engineering Schools,MY
American University of Malaysia,Engineering Schools,MY
Malaysia Universal Technical College,Engineering Schools,MY
Institute of Engineers Malaysia,Engineering Schools,MY
Universiti Putra Malaysia,Engineering Schools,MY
University of Nottingham Malaysia,Engineering Schools,MY
Monash University Malaysia,Engineering Schools,MY
Taylors University Lakeside Campus,Engineering Schools,MY
Universiti Teknikal Malaysia Melaka,Engineering Schools,MY
Universiti Kebangsaan Malaysia,Engineering Schools,MY
Limkokwing Unversity of Creative Technology,Engineering Schools,MY
Sunway University,Engineering Schools,MY
universidad de san tomas engeneering skul,Engineering Schools,PH
technological institute of the pihlippines,Engineering Schools,PH
andoni state u technology college,Engineering Schools,PH
la salle engeniring,Engineering Schools,PH
american tech akademy of the phil,Engineering Schools,PH
ateneo de davao university eng. dept,Engineering Schools,PH
"engneering dept., mindanao state university",Engineering Schools,PH
dubon technical institute corp,Engineering Schools,PH
batangas tech and sci school,Engineering Schools,PH
icctcollege cainta,Engineering Schools,PH
